id,time,city,address,filter,price,area,deposit,mgmt_fee,parking_space,min_lease,decor,register,g_location1,g_location2,g_address,lat,long,floor,bldg_floor,density_2021,ave_pop_growth,2019_income
11821873,21-Dec,TPE,台北市南港區忠孝東路六段278巷,南港區聯成里,45000,30,二個月,,,一年,簡易裝潢,已辦,"25.0488459,121.5891720","25°02'55.9""N 121°35'21.0""E",115台北市南港區忠孝東路六段278巷,25.0488459,121.589172,1F,4F,40602.99234535999,-1.9070665093661472,1671074.0
11813502,21-Dec,TPE,台北市萬華區廣州街80號,萬華區福音里,75000,36,二個月,1000.0,,兩年,簡易裝潢,已辦,"25.0374305,121.5036777","25°02'14.8""N 121°30'13.2""E",108台北市萬華區昆明街257號,25.0374305,121.5036777,1F,9F,35203.106050926144,-1.2546580732447707,1256227.0
10831662,21-Dec,TPE,台北市中山區林森北路,中山區恆安里,115000,55,二個月,5000.0,平面式停車位，費用另計,兩年,尚未裝潢,已辦,"25.0631942,121.5254892","25°03'47.5""N 121°31'31.8""E",10491台北市中山區雙城街3巷,25.0631942,121.5254892,1F,18F,38794.34495285343,0.0757945193323431,2117078.0
11672188,21-Dec,TPE,台北市松山區八德路三段12巷,松山區敦化里,55000,45,二個月,400.0,,一年,簡易裝潢,已辦,"25.0467640,121.5510340","25°02'48.4""N 121°33'03.7""E",105台北市松山區八德路三段12巷17弄7號,25.046764,121.551034,1F,6F,52587.13943671021,-1.372783493489571,3483634.0
11339526,21-Dec,TPE,台北市大安區新生南路一段,大安區民炤里,200000,100,二個月,400.0,,一年,簡易裝潢,已辦,"25.0344971,121.5330363","25°02'04.2""N 121°31'58.9""E",106台北市大安區一品門庭大廈,25.0344971,121.5330363,1F,6F,32107.397188630363,-0.26806778685969,5999670.0
11566640,21-Dec,TPE,台北市內湖區瑞光路,內湖區港墘里,1200000,444,二個月,66630.0,,兩年,簡易裝潢,已辦,"25.0766298,121.5718042","25°04'35.9""N 121°34'18.5""E",114台北市內湖區瑞光路358巷54-32,25.0766298,121.5718042,1F,12F,9613.582377896171,-0.8184590318162618,2747906.0
11511096,21-Dec,TPE,台北市大同區延平北路三段5號,大同區隆和里,70000,40,二個月,,,一年,簡易裝潢,已辦,"25.0644902,121.5122332","25°03'52.2""N 121°30'44.0""E",103台北市大同區民權西路225巷30號,25.0644902,121.5122332,1F,19F,28441.772581083376,1.876526716202746,958446.0
11739265,21-Dec,TPE,台北市內湖區康樂街116號,內湖區樂康里,210000,119,二個月,5950.0,,兩年,尚未裝潢,已辦,"25.0710182,121.6189362","25°04'15.7""N 121°37'08.2""E",114台北市內湖區康樂街,25.0710182,121.6189362,1F,8F,50399.71208178392,-2.063177032055756,2809616.0
11835965,21-Dec,TPE,台北市大安區安和路二段,大安區義安里,120000,44,二個月,2000.0,,一年,尚未裝潢,已辦,"25.0308370,121.5519580","25°01'51.0""N 121°33'07.1""E",106台北市大安區敦化南路二段63巷,25.030837,121.551958,1F,10F,30537.58209428585,-1.0389453219592355,3844691.0
11751723,21-Dec,TPE,台北市信義區福德街232巷11號,信義區大仁里,88000,28,面議,,,兩年,中檔裝潢,已辦,"25.0382737,121.5838181","25°02'17.8""N 121°35'01.8""E",110台北市信義區大道路145巷145號,25.0382737,121.5838181,1F,5F,29826.22829248462,-1.4913476725553654,1177288.0
11758591,21-Dec,TPE,台北市內湖區陽光街287號,內湖區瑞光里,80000,65,二個月,,,兩年,已辦,已辦,"25.0739670,121.5800280","25°04'26.3""N 121°34'48.1""E",114台北市內湖區陽光街289號,25.073967,121.580028,1F,5F,34092.41130754835,-1.7537089194201272,1760734.0
11449485,21-Dec,TPE,台北市內湖區舊宗路95號,內湖區湖元里,422850,281,面議,28190.0,平面式停車位，費用另計,兩年,已辦,已辦,"25.0681292,121.5752629","25°04'05.3""N 121°34'31.0""E",114台北市內湖區舊宗路二段95號,25.0681292,121.5752629,1F,4F,2354.8240154726204,-1.6090779492294278,2436938.0
11824403,21-Dec,TPE,台北市士林區永公路500巷,士林區菁山里,88000,800,"300,000",,平面式停車位，已含租金內,3年,中檔裝潢,已辦,"25.1360083,121.5714136","25°08'09.6""N 121°34'17.1""E",111台北市士林區菁山里,25.1360083,121.5714136,1F,2F,135.70624352005353,-1.601117457541153,612576.0
11654424,21-Dec,TPE,台北市中山區明水路672巷,中山區成功里,167000,83,二個月,11330.0,平面式停車位，費用另計,3年,簡易裝潢,已辦,"25.0829744,121.5512882","25°04'58.7""N 121°33'04.6""E",10491台北市中山區明水路636號,25.0829744,121.5512882,1F,7F,10693.122623534107,-1.1796330089498022,5679811.0
11779940,21-Dec,TPE,台北市士林區天母西路3號,士林區天玉里,68000,10,二個月,1000.0,,一年,中檔裝潢,已辦,"25.1186511,121.5300322","25°07'07.1""N 121°31'48.1""E",111台北市士林區天玉里,25.1186511,121.5300322,1F,11F,35462.54610756712,-1.1936799367195197,4711672.0
11459015,21-Dec,TPE,台北市南港區忠孝東路六段420號,南港區新光里,110000,43,二個月,,平面式停車位，已含租金內,一年,簡易裝潢,已辦,"25.0499919,121.593149","25°02'60.0""N 121°35'35.3""E",115台北市南港區台5線422號,25.0499919,121.593149,1F,4F,2479.61084238802,-2.1604762753529334,1288046.0
9602909,21-Dec,TPE,台北市松山區敦化南路一段,松山區福成里,821700,240,二個月,19320.0,平面式停車位，費用另計,2年,尚未裝潢,已辦,"25.0470177,121.5489581","25°02'49.3""N 121°32'56.3""E",105台北市松山區敦化南路1段15號,25.0470177,121.5489581,1F,10F,36321.87931923504,-1.5766697407706864,1732171.0
11677377,21-Dec,TPE,台北市士林區中山北路六段,士林區蘭雅里,138000,57,面議,,,兩年,中檔裝潢,已辦,"25.1068400,121.5251740","25°06'24.6""N 121°31'30.6""E",111台北市士林區中山北路六段160號,25.10684,121.525174,1F,4F,42055.55223955024,-0.868220692979671,4362089.0
11668618,21-Dec,TPE,台北市松山區南京東路三段303巷8弄1號,松山區中正里,150000,38,二個月,,,5年,簡易裝潢,已辦,"25.0521722,121.5460172","25°03'07.8""N 121°32'45.7""E",105台北市松山區南京東路三段287號,25.0521722,121.5460172,1F,7F,29466.572383481845,-1.142283607167164,5786935.0
11766202,21-Dec,TPE,台北市松山區南京東路五段348號,松山區新聚里,150000,50,二個月,3420.0,,兩年,尚未裝潢,已辦,"25.0503840,121.5685170","25°03'01.4""N 121°34'06.7""E",105台北市松山區寶清街18-6號,25.050384,121.568517,1F,12F,52762.67911817818,-1.7180853774011684,3373427.0
10496883,21-Dec,TPE,台北市文山區羅斯福路六段72號,文山區景仁里,110000,60,面議,,,一年,中檔裝潢,已辦,"24.9986316,121.5401142","24°59'55.1""N 121°32'24.4""E",116台北市文山區羅斯福路六段68號1樓,24.9986316,121.5401142,1F,12F,23108.10429328943,3.859406077704245,2378552.0
5819251,21-Dec,TPE,台北市中正區忠孝西路一段,中正區黎明里,150000,20,面議,,,一年,中檔裝潢,已辦,"25.0467025,121.5165351","25°02'48.1""N 121°30'59.5""E",100台北市中正區黎明里,25.0467025,121.5165351,1F,12F,5734.29678372022,0.5857702086999723,1631191.0
11829865,21-Dec,TPE,台北市大安區和平東路三段,大安區黎和里,58000,33,二個月,,,兩年,簡易裝潢,已辦,"25.0197277,121.5564725","25°01'11.0""N 121°33'23.3""E",106台北市大安區富陽街,25.0197277,121.5564725,1F,4F,9095.4156388629,-2.8248444304285414,1985279.0
11682255,21-Dec,TPE,台北市松山區南京東路三段,松山區中正里,300000,25,二個月,,,一年,高檔裝潢,已辦,"25.0508026,121.5448159","25°03'02.9""N 121°32'41.3""E",105台北市松山區南京東路三段256巷20號,25.0508026,121.5448159,1F,11F,29466.572383481845,-1.142283607167164,5786935.0
11585861,21-Dec,TPE,台北市北投區大業路300巷,北投區中央里,85000,34,二個月,,平面式停車位，費用另計,一年,高檔裝潢,已辦,"25.1282237,121.4985773","25°07'41.6""N 121°29'54.9""E",112台北市北投區大業路300巷9弄2號1樓,25.1282237,121.4985773,1F,4F,30893.94933787493,-1.979792853836641,3164638.0
11589998,21-Dec,TPE,台北市信義區松山路435號,信義區松光里,90000,28,二個月,,,一年,簡易裝潢,已辦,"25.0402620,121.5780560","25°02'24.9""N 121°34'41.0""E",11083台北市信義區松山路435號,25.040262,121.578056,1F,4F,44306.03221211958,-1.4008870382433258,1907779.0
11533907,21-Dec,TPE,台北市中正區延平南路127號,中正區建國里,75000,30,面議,1500.0,,5年,簡易裝潢,已辦,"25.0384316,121.5086742","25°02'18.4""N 121°30'31.2""E",10042台北市中正區延平南路127號,25.0384316,121.5086742,1F,4F,2974.320746175957,0.8190784593190928,860317.0
11790693,21-Dec,TPE,台北市大安區大安路一段16巷21號,大安區光武里,80000,38,二個月,7600.0,,3年,尚未裝潢,已辦,"25.0435731,121.5449051","25°02'36.9""N 121°32'41.7""E",106台北市大安區復興南路一段107巷,25.0435731,121.5449051,1F,9F,37131.21454223301,-1.4931504734489267,3643217.0
11704236,21-Dec,TPE,台北市大同區迪化街二段248號,大同區鄰江里,36000,32,二個月,,平面式停車位，已含租金內,一年,中檔裝潢,已辦,"25.0695230,121.5113110","25°04'10.3""N 121°30'40.7""E",103台北市大同區迪化街二段,25.069523,121.511311,1F,4F,28079.063280029488,-0.8363631907631527,1823493.0
11620733,21-Dec,TPE,台北市大安區復興南路一段91號,大安區光武里,90000,35,二個月,,,一年,高檔裝潢,已辦,"25.0432816,121.5439534","25°02'35.8""N 121°32'38.2""E",106台北市大安區復興南路一段133-113,25.0432816,121.5439534,1F,12F,37131.21454223301,-1.4931504734489267,3643217.0
11831710,21-Dec,TPE,台北市松山區富錦街458號,松山區三民里,180000,75,二個月,,,3年,尚未裝潢,已辦,"25.0616582,121.5630271","25°03'42.0""N 121°33'46.9""E",105台北市松山區三民路167巷10號,25.0616582,121.5630271,1F,4F,50936.90007568448,-1.2328705774337014,3271597.0
11628136,21-Dec,TPE,台北市中山區吉林路393巷,中山區新福里,38000,28,二個月,,,一年,簡易裝潢,已辦,"25.0657511,121.5308425","25°03'56.7""N 121°31'51.0""E",10491台北市中山區吉林路393巷7號,25.0657511,121.5308425,1F,4F,37267.48854840043,-1.0439016765057505,1839588.0
11853326,21-Dec,TPE,台北市中正區武昌街一段,中正區光復里,200000,25,面議,,,兩年,簡易裝潢,已辦,"25.0441933,121.5089554","25°02'39.1""N 121°30'32.2""E",台北市武昌街二段,25.0441933,121.5089554,1F,4F,12649.652578401554,-0.5278111110776547,1658650.0
11829080,21-Dec,TPE,台北市內湖區新湖二路,內湖區湖元里,125000,101,二個月,7611.0,平面式停車位，費用另計,兩年,簡易裝潢,已辦,"25.0641373,121.5813728","25°03'50.9""N 121°34'52.9""E",114台北市內湖區新湖二路228號,25.0641373,121.5813728,1F,6F,2354.8240154726204,-1.6090779492294278,2436938.0
11608382,21-Dec,TPE,台北市中山區林森北路416巷3號,中山區聚盛里,37000,16,"100,000",1500.0,,一年,簡易裝潢,已辦,"25.0599099,121.5249354","25°03'35.7""N 121°31'29.8""E",10491台北市中山區錦州街30巷3號,25.0599099,121.5249354,1F,11F,34908.6678348258,-0.6871739024225665,1584544.0
11569586,21-Dec,TPE,台北市大安區基隆路四段43號,大安區學府里,45000,30,二個月,,,2年,中檔裝潢,未辦,"25.0130700,121.5415980","25°00'47.1""N 121°32'29.8""E",106台北市大安區學府里,25.01307,121.541598,1F,5F,1185.8372587440315,-1.2426123383023402,896141.0
11511700,21-Dec,TPE,台北市士林區士東路63號,士林區天祿里,150000,74,二個月,,,一年,尚未裝潢,已辦,"25.1121210,121.5280150","25°06'43.6""N 121°31'40.9""E",111台北市士林區士東路,25.112121,121.528015,整棟,2F,37789.09438410452,-1.1722861121640746,2386849.0
11675388,21-Dec,TPE,台北市大同區承德路二段117巷,大同區光能里,68000,20,二個月,,,兩年,尚未裝潢,已辦,"25.056891,121.518842","25°03'24.8""N 121°31'07.8""E",103台北市大同區承德路二段117巷19號,25.056891,121.518842,1F,1F,43157.00380037817,-0.956768936386195,1841575.0
11464728,21-Dec,TPE,台北市士林區中正路229號,士林區福林里,228000,24,二個月,,,3年,簡易裝潢,已辦,"25.0952232,121.5261376","25°05'42.8""N 121°31'34.1""E",111台北市士林區中正路229號,25.0952232,121.5261376,1F,2F,1433.364351090113,-2.379690432351496,1359341.0
11802193,21-Dec,TPE,台北市士林區大北路61號,士林區仁勇里,74500,80,二個月,,,一年,尚未裝潢,已辦,"25.0900421,121.5252838","25°05'24.2""N 121°31'31.0""E",111台北市士林區大北路63號2樓,25.0900421,121.5252838,整棟,4F,31935.038004579543,-2.2569285235763585,1266108.0
11863141,21-Dec,TPE,台北市士林區天母西路35號,士林區天壽里,170000,120,面議,,,一年,尚未裝潢,已辦,"25.1185869,121.5276980","25°07'06.9""N 121°31'39.7""E",111台北市士林區天母西路,25.1185869,121.527698,整棟,3F,24822.357325206674,-0.4801628565871556,3059189.0
11815254,21-Dec,TPE,台北市北投區承德路七段282號,北投區立賢里,98000,90,二個月,100.0,平面式停車位，已含租金內,一年,簡易裝潢,已辦,"25.1172107,121.5061572","25°07'02.0""N 121°30'22.2""E",112台北市北投區尊賢街245巷18號,25.1172107,121.5061572,1F,11F,13861.713401810244,-0.2636227115980253,1928843.0
11804605,21-Dec,TPE,台北市信義區莊敬路391巷,信義區三張里,48000,25,二個月,,,一年,尚未裝潢,已辦,"25.0279675,121.5657043","25°01'40.7""N 121°33'56.5""E",110台北市信義區莊敬路391巷4號,25.0279675,121.5657043,1F,7F,30014.71087611474,-1.33597831846215,4064796.0
11852711,21-Dec,TPE,台北市中山區新生北路三段,中山區新庄里,100000,50,二個月,,,一年,高檔裝潢,已辦,"25.0659340,121.5280970","25°03'57.4""N 121°31'41.2""E",10491台北市中山區新生北路三段,25.065934,121.528097,1F,9F,7672.599687243176,-2.2037582092711743,1461192.0
11718626,21-Dec,TPE,台北市中山區松江路435號,中山區行政里,110000,82,二個月,,,兩年,已辦,已辦,"25.0667148,121.5342538","25°04'00.2""N 121°32'03.3""E",10482台北市中山區建國北路三段92號,25.0667148,121.5342538,1F,7F,41269.023307441785,-1.436663756832394,2008243.0
11393145,21-Dec,TPE,台北市大安區敦化南路一段177巷16號,大安區建安里,240000,45,二個月,,平面式停車位，已含租金內,5年,簡易裝潢,已辦,"25.0429779,121.5499790","25°02'34.7""N 121°32'59.9""E",106台北市大安區敦化南路一段177巷,25.0429779,121.549979,整棟,3F,32731.53217965089,-1.9321270953113423,3039876.0
11359049,21-Dec,TPE,台北市中正區惠安街15號,中正區忠勤里,66000,30,二個月,,,1月,已辦,已辦,"25.0297050,121.5066400","25°01'46.9""N 121°30'23.9""E",100台北市中正區惠安街15-2號,25.029705,121.50664,1F,5F,62174.18432460938,-2.379050877768944,1326452.0
11650726,21-Dec,TPE,台北市大安區延吉街,大安區正聲里,190000,60,"550,000",,,一年,中檔裝潢,已辦,"25.0397190,121.5550880","25°02'23.0""N 121°33'18.3""E",106台北市大安區仁愛華園,25.039719,121.555088,1F,7F,44492.702678856185,-2.1408298717292773,3665399.0
11653069,21-Dec,TPE,台北市大安區忠孝東路四段,大安區光武里,58000,23,"550,000",,,一年,中檔裝潢,已辦,"25.0417728,121.5479889","25°02'30.4""N 121°32'52.8""E",106台北市大安區台5線99號太平洋建築物大廈,25.0417728,121.5479889,1F,7F,37131.21454223301,-1.4931504734489267,3643217.0
11639315,21-Dec,TPE,台北市內湖區內湖路一段711號,內湖區港墘里,88000,33,面議,3720.0,平面式停車位，費用另計,一年,簡易裝潢,已辦,"25.0783094,121.5767234","25°04'41.9""N 121°34'36.2""E",114台北市內湖區港墘路127巷6弄,25.0783094,121.5767234,1F,14F,9613.582377896171,-0.8184590318162618,2747906.0
11645619,21-Dec,TPE,台北市松山區復興北路229號,松山區松基里,130000,30,二個月,2000.0,,兩年,簡易裝潢,已辦,"25.0567597,121.5444424","25°03'24.3""N 121°32'40.0""E",105台北市松山區復興北路215號,25.0567597,121.5444424,1F,5F,21150.871349328656,-0.9991871032571265,2911446.0
11503478,21-Dec,TPE,台北市信義區虎林街443巷,信義區永吉里,42000,27,二個月,,,一年,中檔裝潢,已辦,"25.046142,121.578437","25°02'46.1""N 121°34'42.4""E",110台北市信義區永吉路443巷5弄6號,25.046142,121.578437,1F,4F,32744.43776827745,-1.7584067806151182,916899.0
11474967,21-Dec,TPE,台北市南港區南港路二段,南港區東新里,120000,144,二個月,4000.0,平面式停車位，已含租金內,兩年,簡易裝潢,已辦,"25.0551546,121.5970969","25°03'18.6""N 121°35'49.6""E",115台北市南港區東新里,25.0551546,121.5970969,1F,7F,30502.708206212865,-1.1662877432990548,2454543.0
11806018,21-Dec,TPE,台北市南港區忠孝東路六段108號,南港區萬福里,85000,41,二個月,3400.0,,一年,中檔裝潢,已辦,"25.047258,121.584485","25°02'50.1""N 121°35'04.2""E",115台北市南港區忠孝東路六段104號,25.047258,121.584485,1F,16F,40510.236810007176,-1.5706579682657502,1760559.0
11671081,21-Dec,TPE,台北市文山區景興路75號,文山區興福里,35000,15,面議,,,一年,簡易裝潢,已辦,"24.9971983,121.5458444","24°59'49.9""N 121°32'45.0""E",116台北市文山區興福里,24.9971983,121.5458444,1F,4F,50547.34540807121,-1.761245949766647,2080926.0
11708223,21-Dec,TPE,台北市大安區文昌街,大安區通化里,280000,61,二個月,,,3年,簡易裝潢,已辦,"25.0331624,121.5543904","25°01'59.4""N 121°33'15.8""E",106台北市大安區,25.0331624,121.5543904,整棟,3F,52598.05455926029,-0.7276535600304463,2422355.0
11771742,21-Dec,TPE,台北市信義區吳興街170巷1弄3號,信義區景勤里,59000,55,二個月,,,兩年,尚未裝潢,已辦,"25.0285610,121.5616430","25°01'42.8""N 121°33'41.9""E",110台北市信義區吳興街170巷1弄3號,25.028561,121.561643,1F,4F,21929.177812630744,-2.45021907184569,1330649.0
